account_id,type,amount,date,payments,status,account_to,bank_to,k_symbol,frequency,district_id,A2,A3,A4,client_id,birth_number,card_id,class,issued,owntype
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3200,541115,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3200,541115,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3200,541115,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3200,541115,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3203,595423,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3204,560326,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3205,215625,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3206,210521,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3213,411004,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3226,511122,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3230,825606,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3233,801130,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3254,300213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3268,565331,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3293,535120,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3297,680417,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3316,476215,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3317,500424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3319,795424,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3320,720214,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3334,670701,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3359,450224,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3365,665730,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3369,520416,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3372,701030,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3392,756031,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3422,515502,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,26903707,YZ,SIPO,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3440,385213,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,8400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3443,346206,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,11400,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3443,346206,823,classic,"980605 00:00:00",OWNER
5120,PRIJEM,200,45,6739,A,4935771,MN,UVER,"POPLATEK MESICNE",1,"Hl.m. Praha",Prague,1204953,3443,346206,823,classic,"980605 00:00:00",OWNER
